decision,reason,score,regime,selected_engine,bitnet_score,bitnet_decision,candle_idx,confidence_bucket
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3320,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3321,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3322,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3323,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3324,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3325,
BITNET_REJECT,,,,,0.0,,3326,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3327,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3328,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3329,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3330,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3331,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3332,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3333,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3334,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3335,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3336,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3337,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3338,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3339,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3340,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3341,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3342,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3343,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3344,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3345,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3346,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3347,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3348,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3349,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3350,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3351,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3352,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3353,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3354,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3355,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3356,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3357,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3358,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3359,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3360,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3361,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3362,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3363,
REJECT,data_integrity_failed,0.0,,,0.9374054670333862,ACCEPT,3364,
REJECT,data_integrity_failed,0.0,,,0.8913965821266174,ACCEPT,3365,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3366,
REJECT,data_integrity_failed,0.0,,,0.9998494982719421,ACCEPT,3367,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3368,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3369,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3370,
REJECT,data_integrity_failed,0.0,,,0.9821599721908569,ACCEPT,3371,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3372,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3373,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3374,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3375,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3376,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3377,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3378,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3379,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3380,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3381,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3382,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3383,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3384,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3385,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3386,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3387,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3388,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3389,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3390,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3391,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3392,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3393,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3394,
REJECT,data_integrity_failed,0.0,,,0.778874933719635,ACCEPT,3395,
REJECT,data_integrity_failed,0.0,,,0.9999943971633911,ACCEPT,3396,
REJECT,data_integrity_failed,0.0,,,0.9997844099998474,ACCEPT,3397,
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,3398,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3399,
BITNET_REJECT,,,,,-0.6409562230110168,,3400,HIGH_REJECT
BITNET_REJECT,,,,,-0.778874933719635,,3401,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,3402,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,3403,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,3404,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,3405,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3406,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3407,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3408,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3409,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3410,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3411,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3412,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3413,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3414,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3415,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3416,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3417,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3418,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3419,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3420,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3421,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3422,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3423,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3424,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3425,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3426,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3427,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3428,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3429,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3430,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3431,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3432,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3433,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3434,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3435,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3436,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3437,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3438,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3439,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3440,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3441,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3442,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3443,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3444,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3445,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3446,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3447,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3448,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3449,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3450,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3451,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3452,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3453,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3454,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3455,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3456,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3457,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3458,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3459,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3460,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3461,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3462,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3463,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3464,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3465,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3466,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3467,
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,3468,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3469,
REJECT,data_integrity_failed,0.0,,,0.999982476234436,ACCEPT,3470,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3471,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3472,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3473,
BITNET_REJECT,,,,,-0.9780216217041016,,3474,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,3475,
REJECT,data_integrity_failed,0.0,,,0.9999980926513672,ACCEPT,3476,
REJECT,data_integrity_failed,0.0,,,0.9336668848991394,ACCEPT,3477,
REJECT,data_integrity_failed,0.0,,,0.9999926090240479,ACCEPT,3478,
REJECT,data_integrity_failed,0.0,,,0.9996702671051025,ACCEPT,3479,
REJECT,data_integrity_failed,0.0,,,0.9999673366546631,ACCEPT,3480,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3481,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3482,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3483,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3484,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3485,
BITNET_REJECT,,,,,-0.6060019135475159,,3486,HIGH_REJECT
BITNET_REJECT,,,,,-0.778874933719635,,3487,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3488,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3489,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3490,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3491,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3492,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3493,
BITNET_REJECT,,,,,-0.778874933719635,,3494,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3495,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3496,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3497,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3498,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3499,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3500,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3501,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3502,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3503,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3504,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3505,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3506,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3507,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3508,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3509,
REJECT,data_integrity_failed,0.0,,,0.999956488609314,ACCEPT,3510,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3511,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3512,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3513,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3514,
REJECT,data_integrity_failed,0.0,,,0.9986962676048279,ACCEPT,3515,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3516,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3517,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3518,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3519,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3520,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3521,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3522,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3523,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3524,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3525,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3526,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3527,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3528,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3529,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3530,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3531,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3532,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3533,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3534,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3535,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3536,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3537,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3538,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3539,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3540,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3541,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3542,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3543,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3544,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3545,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3546,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3547,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3548,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3549,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3550,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3551,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3552,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3553,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3554,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3555,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3556,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3557,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3558,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3559,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3560,
BITNET_REJECT,,,,,0.19467170536518097,,3561,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3562,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3563,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3564,
REJECT,data_integrity_failed,0.0,,,0.9999959468841553,ACCEPT,3565,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3566,
BITNET_REJECT,,,,,0.26505646109580994,,3567,MID_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3568,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3569,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3570,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3571,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3572,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3573,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3574,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3575,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3576,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3577,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3578,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3579,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3580,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3581,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3582,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3583,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3584,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3585,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3586,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3587,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3588,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3589,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3590,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3591,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3592,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3593,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3594,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3595,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3596,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3597,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3598,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3599,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3600,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3601,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3602,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3603,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3604,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3605,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3606,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3607,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3608,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3609,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3610,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3611,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3612,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3613,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3614,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3615,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3616,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3617,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3618,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3619,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3620,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3621,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3622,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3623,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3624,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3625,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3626,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3627,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3628,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3629,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3630,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3631,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3632,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3633,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3634,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3635,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3636,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3637,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3638,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3639,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3640,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3641,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3642,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3643,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3644,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3645,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3646,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3647,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3648,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3649,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3650,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3651,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3652,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3653,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3654,
REJECT,data_integrity_failed,0.0,,,0.9975398182868958,ACCEPT,3655,
REJECT,data_integrity_failed,0.0,,,0.9998928308486938,ACCEPT,3656,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3657,
REJECT,data_integrity_failed,0.0,,,0.9950965642929077,ACCEPT,3658,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3659,
BITNET_REJECT,,,,,0.0,,3660,HIGH_REJECT
BITNET_REJECT,,,,,0.0,,3661,HIGH_REJECT
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3662,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3663,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3664,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3665,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3666,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3667,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3668,
REJECT,data_integrity_failed,0.0,,,0.9999406933784485,ACCEPT,3669,
