language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.10  T=1.43 s (215.1 files/s 51467.2 lines/s)"
Python,.\src\training\training_trigger.py,33,78,153
Python,.\src\agent\modes\pipeline_mode.py,23,15,152
Python,.\src\bitnet\model_contract.py,33,65,152
Python,.\src\research\candle_state\encoder.py,28,24,152
Python,.\src\strategies\s08_ml_ensemble.py,42,39,152
Python,.\src\utils\trade_logger.py,46,98,152
Python,.\src\research\exit_grid.py,26,27,151
Python,.\src\bitnet\bitnet_runner.py,25,48,149
Python,.\src\core\signal_audit.py,30,41,149
Python,.\src\core\decision_engine.py,38,43,148
Python,.\src\agent\modes\governance_mode.py,23,14,146
Python,.\src\core\gate_intelligence.py,52,112,144
Python,.\src\features\causal_structure.py,27,21,143
Python,.\src\research\adapters\spine_signal_source.py,36,60,143
Python,.\src\live\telegram_bridge.py,29,33,141
Python,.\src\governance\hypothesis_registry.py,31,30,139
Python,.\src\config_layer\crt_gaussian_scorer.py,26,52,135
Python,.\src\strategies\s05_grid.py,38,36,135
Python,.\src\uat\kill_switch.py,42,53,132
Python,.\src\governance\shadow_promotion_gate.py,36,79,131
Python,.\src\monitoring\health_checker.py,36,30,129
Python,.\src\runtime\analyze_fusion_shadow.py,27,8,129
Python,.\src\strategies\s03_breakout.py,33,33,128
Python,.\src\interpreters\regime_observer.py,45,73,127
Python,.\src\strategies\s07_news_sentiment.py,33,32,126
Python,.\src\agent\executor.py,24,25,125
Python,.\src\core\feature_store.py,27,43,124
Python,.\src\llm_research\pattern_extractor.py,31,56,124
Python,.\src\strategies\s06_scalping.py,37,32,124
Python,.\src\strategies\s10_trap_strategy.py,37,42,124
Python,.\src\strategies\s02_mean_reversion.py,32,30,123
Python,.\src\strategies\strategy_result.py,36,54,121
Python,.\src\bitnet\_smoke_test.py,27,4,120
Python,.\src\engines\ml_gaussian_engine.py,36,56,120
Python,.\src\execution\loop.py,40,33,118
Python,.\src\strategies\s01_crt_wrapper.py,29,21,118
Python,.\src\interpreters\reference.py,24,24,117
Python,.\src\control_plane\code_context_extractor.py,22,38,115
Python,.\src\llm_research\evaluator.py,22,24,115
Python,.\src\strategies\s04_stat_arb.py,35,27,115
Python,.\src\training\phase5_calibration.py,38,75,115
Python,.\src\research\structural_asymmetry.py,27,19,113
Python,.\src\research\weekly_sweep\weekly_range.py,34,55,112
Python,.\src\regime\config_router.py,39,68,111
Python,.\src\agent\plan_compiler.py,17,22,106
Python,.\src\expansion\llm_pattern_extractor.py,27,43,106
Python,.\src\runtime\baseline_capture.py,24,6,106
Python,.\src\governance\reflection_buffer_advanced.py,21,32,105
Python,.\src\research\runner.py,25,29,105
Python,.\src\bitnet\forward_tester.py,42,79,104
Python,.\src\config_layer\state_contract.py,21,22,104
Python,.\src\features\dataset_builder.py,35,50,104
Python,.\src\interpreters\contract.py,33,48,102
Python,.\src\research\config.py,10,15,101
Python,.\src\research\hypotheses\weekly_sweep_reversal.py,21,29,101
Python,.\src\data_ingestion\ohlcv_schema.py,26,66,99
Python,.\src\interpreters\point_and_figure.py,23,22,99
Python,.\src\config_layer\config_builder.py,46,95,98
Python,.\src\agent\audit.py,17,15,97
Python,.\src\core\acceptance_controller.py,37,66,94
Python,.\src\strategies\base_strategy.py,40,58,90
Python,.\src\strategies\intent_builder.py,25,54,90
Python,.\src\agent\intent_router.py,24,19,89
Python,.\src\research\adapters\structural_event_source.py,18,12,89
Python,.\src\features\crt_feature_builder.py,27,85,87
Python,.\src\config_layer\goal_schema.py,21,45,86
Python,.\src\journal\trade_logger.py,14,20,86
Python,.\src\replay\timing_advisor.py,20,29,82
Python,.\src\events\event_fabric.py,32,77,80
Python,.\src\multi_llm\context_pack.py,17,8,80
Python,.\src\research\measurement\metrics.py,16,18,80
Python,.\src\runtime\exit_model_band.py,17,23,80
Python,.\src\governance\bitnet_governance_executor.py,18,0,78
Python,.\src\llm_research\policy_builder.py,18,37,78
Python,.\src\research\candle_state\mtf_conjunction.py,23,33,78
Python,.\src\execution\execution_intent_v1_0.py,23,14,77
Python,.\src\config_layer\goal_validator.py,24,38,76
Python,.\src\features\registry\__init__.py,26,37,76
Python,.\src\multi_llm\discussion.py,22,15,75
Python,.\src\agent\tool_planner.py,16,20,74
Python,.\src\governance\findings_export.py,23,25,74
Python,.\src\agent\state.py,13,7,73
Python,.\src\core\signal_belief_tracker.py,41,84,73
Python,.\src\agent\cli.py,20,10,72
Python,.\src\research\contracts.py,23,30,72
Python,.\src\config_layer\state_topology.py,21,32,70
Python,.\src\research\candle_state\m5_incremental.py,20,40,70
Python,.\src\agent\modes\log_query_mode.py,15,11,68
Python,.\src\core\types.py,27,36,68
Python,.\src\expansion\policy_schema.py,15,12,67
Python,.\src\strategies\strategy_intent.py,18,48,67
Python,.\src\bitnet\stability_checker.py,28,59,66
Python,.\src\research\candle_state\transition_target.py,20,22,66
Python,.\src\research\resample.py,33,63,66
Python,.\src\research\secondlow_v1\depth_metrics.py,16,1,66
Python,.\src\portfolio\allocator.py,23,45,63
Python,.\src\governance\config_integrity.py,15,26,62
Python,.\src\regime\regime_classifier.py,22,37,61
Python,.\src\research\hypotheses\spine_hypothesis.py,15,21,61
Python,.\src\research\secondlow_v1\regime_metrics.py,15,2,61
Python,.\src\utils\config_dumper.py,19,38,60
Python,.\src\feedback\ai_feedback.py,24,44,59
Python,.\src\analytics\performance.py,16,24,58
Python,.\src\research\candle_state\info_robustness.py,18,19,58
Python,.\src\portfolio\capital_policy.py,16,40,55
Python,.\src\scanner\ranker.py,16,39,55
Python,.\src\core\ultron_risk_gate_wrapper.py,23,51,54
Python,.\src\engines\crt_engine.py,6,5,54
Python,.\src\research\selection_effect.py,19,19,54
Python,.\src\scanner\spine_adapter.py,20,34,53
Python,.\src\research\candle_state\reporting.py,12,14,52
Python,.\src\config_layer\crt_sweep_taxonomy.py,20,62,51
Python,.\src\control_plane\cp_types.py,8,1,51
Python,.\src\features\derived_math.py,32,75,50
Python,.\src\research\hypotheses\compression_box_straddle.py,13,23,50
Python,.\src\research\hypotheses\compression_breakout.py,14,16,50
Python,.\src\scanner\scanner.py,19,34,50
Python,.\src\agent\tool_registry.py,14,14,48
Python,.\src\engines\trap_validator_engine.py,16,21,46
Python,.\src\analytics\clustering.py,13,18,45
Python,.\src\utils\integrity_events.py,15,39,45
Python,.\src\utils\log_index_writer.py,25,64,45
Python,.\src\bitnet\zone_validator.py,19,41,44
Python,.\src\utils\jsonl_writer.py,10,13,44
Python,.\src\execution\override_handler.py,16,17,43
Python,.\src\scanner\signal_pool.py,18,29,43
Python,.\src\config_layer\market_router.py,16,16,42
Python,.\src\research\hypotheses\expansion_breakout.py,10,6,42
Python,.\src\engines\rr_engine.py,17,31,41
Python,.\src\interpreters\adapter.py,12,17,41
Python,.\src\research\hypotheses\mean_reversion.py,10,7,41
Python,.\src\utils\pattern_hasher.py,25,60,41
Python,.\src\journal\trade_identity_v1_0.py,19,31,39
Python,.\src\agent\modes\findings_mode.py,15,13,38
Python,.\src\scanner\universe.py,15,31,37
Python,.\src\core\backtest_port.py,18,25,35
Python,.\src\expansion\evaluator.py,14,22,35
Python,.\src\portfolio\exposure_tracker.py,13,23,35
Python,.\src\research\controls\random_baseline.py,9,8,34
Python,.\src\expansion\config_mutator.py,9,23,32
Python,.\src\research\secondlow_v1\__init__.py,2,1,32
Python,.\src\research\secondlow_v1\corpus.py,13,14,32
Python,.\src\utils\console_safe.py,10,16,32
Python,.\src\utils\registry_refresh.py,16,34,32
Python,.\src\execution\alert_manager.py,16,29,31
Python,.\src\features\feature_builder.py,20,29,31
Python,.\src\journal\trade_execution_link_v1_0.py,12,12,30
Python,.\src\features\registry\derived_registry.py,6,11,29
Python,.\src\strategies\__init__.py,3,7,29
Python,.\src\core\dynamic_threshold.py,13,32,28
Python,.\src\features\schema_validator.py,19,35,28
Python,.\src\journal\schema.py,10,8,28
Python,.\src\core\governance_mode.py,11,22,27
Python,.\src\data_ingestion\session_autoderive.py,14,24,27
Python,.\src\research\controls\always_long.py,8,6,27
Python,.\src\journal\trade_provenance_v1_0.py,12,11,26
Python,.\src\engines\llm_engine.py,5,5,25
Python,.\src\research\registry.py,17,15,25
Python,.\src\features\registry\composition_registry.py,7,9,23
Python,.\src\bitnet\__init__.py,8,26,21
Python,.\src\features\formula_registry.py,5,13,19
Python,.\src\features\registry\primitive_registry.py,4,5,17
Python,.\src\research\indicators.py,8,11,17
Python,.\src\research\provenance.py,8,13,17
Python,.\src\utils\log_identity.py,10,43,17
Python,.\src\engines\gaussian_engine.py,6,12,16
Python,.\src\features\candle_math.py,20,38,16
Python,.\src\research\costs.py,14,17,15
Python,.\src\research\weekly_sweep\__init__.py,3,4,14
Python,.\src\events\__init__.py,1,1,12
Python,.\src\features\registry\_loader.py,4,4,7
Python,.\src\research\controls\__init__.py,4,5,7
Python,.\src\research\hypotheses\__init__.py,3,4,7
Python,.\src\research\adapters\__init__.py,3,7,6
Python,.\src\agent\modes\__init__.py,1,2,5
Python,.\src\control_plane\__init__.py,3,1,4
Python,.\src\multi_llm\tokens.py,4,6,4
Python,.\src\research\measurement\__init__.py,2,1,3
Python,.\src\cognitive\__init__.py,1,1,2
Python,.\src\governance\__init__.py,1,0,2
Python,.\src\agent\__init__.py,1,3,1
Python,.\src\research\candle_state\__init__.py,4,14,1
Python,.\src\analytics\__init__.py,1,2,0
Python,.\src\config_layer\__init__.py,0,1,0
Python,.\src\config_layer\rr\__init__.py,0,1,0
Python,.\src\core\__init__.py,0,1,0
Python,.\src\data_ingestion\__init__.py,0,1,0
Python,.\src\engines\__init__.py,0,1,0
Python,.\src\execution\__init__.py,0,4,0
Python,.\src\expansion\__init__.py,0,12,0
Python,.\src\feedback\__init__.py,0,1,0
Python,.\src\interpreters\__init__.py,2,11,0
Python,.\src\journal\__init__.py,0,1,0
Python,.\src\live\__init__.py,0,1,0
Python,.\src\llm_research\__init__.py,2,12,0
Python,.\src\monitoring\__init__.py,0,1,0
Python,.\src\multi_llm\__init__.py,1,4,0
Python,.\src\portfolio\__init__.py,0,5,0
Python,.\src\regime\__init__.py,0,3,0
Python,.\src\replay\__init__.py,0,1,0
Python,.\src\research\__init__.py,1,8,0
Python,.\src\scanner\__init__.py,0,5,0
Python,.\src\uat\__init__.py,0,1,0
Python,.\src\ui\__init__.py,0,1,0
SUM,,10482,16374,46855
